SCED Time Stamp,0,3,5,7,9,11,14,17,18,23,24,25,26,30,31,33,35,39,41,45,48,53,54,55,58,60,61,64,65,69,71,72,73,75,76,79,84,86,88,89,90,91,98,99,102,103,104,106,109,110,111,112,115
2023-06-24 07:00:00,100.0,100.0,20.45,100.0,550.0,185.0,111.73302,255.33639,100.0,100.0,320.0,6.54055,100.0,107.0,100.0,100.0,100.0,43.885,100.0,119.0,304.0,148.0,27.39357,17.64246,255.0,260.0,100.0,9.7902825,492.0,7.6695,100.0,100.0,100.0,100.0,100.0,577.0,1.75,1.6099999999999999,19.05,100.0,100.0,100.0,27.5695475,352.0,14.837499999999999,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-24 08:00:00,100.0,100.0,51.875,100.0,550.0,185.0,84.41433,197.3691,100.0,100.0,320.0,17.3585175,100.0,107.0,100.0,100.0,100.0,107.6525,100.0,119.0,304.0,148.0,65.12083,54.69073,255.0,260.0,100.0,50.798775000000006,492.0,16.5785,100.0,100.0,100.0,100.0,100.0,577.0,7.28,7.67,77.975,100.0,100.0,100.0,105.367255,352.0,83.9199975,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-24 09:00:00,100.0,100.0,64.5,100.0,550.0,185.0,119.48352,261.31864,100.0,100.0,320.0,41.1512075,100.0,107.0,100.0,100.0,100.0,139.7900025,100.0,119.0,304.0,148.0,154.35019,153.91656,255.0,260.0,100.0,84.56841,492.0,43.31175,100.0,100.0,100.0,100.0,100.0,577.0,49.160000000000004,46.54,113.25,100.0,100.0,100.0,144.3157025,352.0,137.315,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-24 10:00:00,100.0,100.0,70.025,100.0,550.0,185.0,104.35499,221.95709,100.0,100.0,320.0,49.55964,100.0,107.0,100.0,100.0,100.0,149.747505,100.0,119.0,304.0,148.0,170.26511,169.23359,255.0,260.0,100.0,95.2079125,492.0,40.19375,100.0,100.0,100.0,100.0,100.0,577.0,76.55000000000001,57.5,116.1,100.0,100.0,100.0,158.16626,352.0,150.0,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-24 11:00:00,100.0,100.0,69.125,100.0,550.0,185.0,106.58317,224.59297,100.0,100.0,320.0,52.522095,100.0,107.0,100.0,100.0,100.0,155.7425,100.0,119.0,304.0,148.0,166.23909,169.15276,255.0,260.0,100.0,98.052705,492.0,54.06875,100.0,100.0,100.0,100.0,100.0,577.0,70.35,44.0,129.4250075,100.0,100.0,100.0,158.656025,352.0,149.945,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-24 12:00:00,100.0,100.0,68.7,100.0,550.0,185.0,109.63856,227.12726,100.0,100.0,320.0,50.98109,100.0,107.0,100.0,100.0,100.0,161.28751,100.0,119.0,304.0,148.0,93.00891,94.8913,255.0,260.0,100.0,99.30609749999999,492.0,61.8047525,100.0,100.0,100.0,100.0,100.0,577.0,64.49000000000001,49.97,129.375005,100.0,100.0,100.0,158.39758,352.0,149.92499999999998,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-24 13:00:00,100.0,100.0,70.525,100.0,550.0,185.0,111.6107,216.3143,100.0,100.0,320.0,46.8711325,100.0,107.0,100.0,100.0,100.0,164.750005,100.0,119.0,304.0,148.0,46.0336,37.20613,255.0,260.0,100.0,96.477935,492.0,63.6675,100.0,100.0,100.0,100.0,100.0,577.0,76.34,38.61,129.72500250000002,100.0,100.0,100.0,146.1892675,352.0,149.95999999999998,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-24 14:00:00,100.0,100.0,73.825,100.0,550.0,185.0,116.99642,211.00185,100.0,100.0,320.0,39.61707,100.0,107.0,100.0,100.0,100.0,166.6000075,100.0,119.0,304.0,148.0,57.29806,52.24909,255.0,260.0,100.0,88.2358425,492.0,68.0627525,100.0,100.0,100.0,100.0,100.0,577.0,128.85,95.97999999999999,129.425005,100.0,100.0,100.0,140.8265925,352.0,149.9125,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-24 15:00:00,100.0,100.0,74.65,100.0,550.0,185.0,138.96292,244.29978999999997,100.0,100.0,320.0,30.044175,100.0,107.0,100.0,100.0,100.0,164.1250075,100.0,119.0,304.0,148.0,99.56688,107.04051999999999,255.0,260.0,100.0,82.4710575,492.0,67.8540025,100.0,100.0,100.0,100.0,100.0,577.0,153.13,159.45,129.4250075,100.0,100.0,100.0,134.1022025,352.0,143.3725,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-24 16:00:00,100.0,100.0,73.875,100.0,550.0,185.0,122.51834,249.086,100.0,100.0,320.0,18.7685025,100.0,107.0,100.0,100.0,100.0,156.410005,100.0,119.0,304.0,148.0,213.81935000000001,184.25808,255.0,260.0,100.0,76.8209075,492.0,67.44675,100.0,100.0,100.0,100.0,100.0,577.0,168.06,160.95,126.875,100.0,100.0,100.0,132.91574,352.0,130.56,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-24 17:00:00,100.0,100.0,72.65,100.0,550.0,185.0,122.04362,260.67656999999997,100.0,100.0,320.0,7.7207875,100.0,107.0,100.0,100.0,100.0,153.6200025,100.0,119.0,304.0,148.0,268.48148000000003,250.02848,255.0,260.0,100.0,86.589875,492.0,64.0670025,100.0,100.0,100.0,100.0,100.0,577.0,167.34,167.17000000000002,119.425,100.0,100.0,100.0,133.0352175,352.0,109.8725,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-24 18:00:00,100.0,100.0,63.3,100.0,550.0,185.0,117.06722,228.44468,100.0,100.0,320.0,3.4959625,100.0,107.0,100.0,100.0,100.0,126.0875075,100.0,119.0,304.0,148.0,233.33768,228.00020999999998,255.0,260.0,100.0,73.530135,492.0,53.688500000000005,100.0,100.0,100.0,100.0,100.0,577.0,168.68,186.99,102.125,100.0,100.0,100.0,122.9990225,352.0,96.49,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-24 19:00:00,100.0,100.0,27.75,100.0,550.0,185.0,90.10763,168.44254,100.0,100.0,320.0,2.15111,100.0,107.0,100.0,100.0,100.0,57.795,100.0,119.0,304.0,148.0,228.04115000000002,220.28492,255.0,260.0,100.0,34.76058,492.0,23.03725,100.0,100.0,100.0,100.0,100.0,577.0,152.51,192.62,60.875,100.0,100.0,100.0,71.5700275,352.0,36.495,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-24 20:00:00,100.0,100.0,1.95,100.0,550.0,185.0,87.9028,179.67209,100.0,100.0,320.0,0.35871,100.0,107.0,100.0,100.0,100.0,4.745,100.0,119.0,304.0,148.0,186.09941,189.54925,255.0,260.0,100.0,2.2545450000000002,492.0,1.357,100.0,100.0,100.0,100.0,100.0,577.0,118.52000000000001,143.82,5.675,100.0,100.0,100.0,7.2462475,352.0,9.7925,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-24 21:00:00,100.0,100.0,0.0,100.0,550.0,185.0,122.33708,258.51725999999996,100.0,100.0,320.0,0.0,100.0,107.0,100.0,100.0,100.0,0.0,100.0,119.0,304.0,148.0,159.33637,142.15757000000002,255.0,260.0,100.0,0.0,492.0,0.0,100.0,100.0,100.0,100.0,100.0,577.0,93.82,101.78,0.0,100.0,100.0,100.0,0.0,352.0,0.0,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-24 22:00:00,100.0,100.0,0.0,100.0,550.0,185.0,147.10491000000002,304.25157,100.0,100.0,320.0,0.0,100.0,107.0,100.0,100.0,100.0,0.0,100.0,119.0,304.0,148.0,141.35622,138.73179,255.0,260.0,100.0,0.0,492.0,0.0,100.0,100.0,100.0,100.0,100.0,577.0,86.7,86.07000000000001,0.0,100.0,100.0,100.0,0.0,352.0,0.0,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-24 23:00:00,100.0,100.0,0.0,100.0,550.0,185.0,157.13786,307.15706,100.0,100.0,320.0,0.0,100.0,107.0,100.0,100.0,100.0,0.0,100.0,119.0,304.0,148.0,113.76893,119.12161,255.0,260.0,100.0,0.0,492.0,0.0,100.0,100.0,100.0,100.0,100.0,577.0,81.3,79.11,0.0,100.0,100.0,100.0,0.0,352.0,0.0,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-25 00:00:00,100.0,100.0,0.0,100.0,550.0,185.0,155.7916,292.36894,100.0,100.0,320.0,0.0,100.0,107.0,100.0,100.0,100.0,0.0,100.0,119.0,304.0,148.0,125.90921,142.91425,255.0,260.0,100.0,0.0,492.0,0.0,100.0,100.0,100.0,100.0,100.0,577.0,98.14,102.24,0.0,100.0,100.0,100.0,0.0,352.0,0.0,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-25 01:00:00,100.0,100.0,0.0,100.0,550.0,185.0,100.92922,215.5436,100.0,100.0,320.0,0.0,100.0,107.0,100.0,100.0,100.0,0.0,100.0,119.0,304.0,148.0,153.98914,137.19255,255.0,260.0,100.0,0.0,492.0,0.0,100.0,100.0,100.0,100.0,100.0,577.0,105.67,97.95,0.0,100.0,100.0,100.0,0.0,352.0,0.0,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-25 02:00:00,100.0,100.0,0.0,100.0,550.0,185.0,48.89484,229.55958,100.0,100.0,320.0,0.0,100.0,107.0,100.0,100.0,100.0,0.0,100.0,119.0,304.0,148.0,159.1719,156.36295,255.0,260.0,100.0,0.0,492.0,0.0,100.0,100.0,100.0,100.0,100.0,577.0,85.28,78.77,0.0,100.0,100.0,100.0,0.0,352.0,0.0,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-25 03:00:00,100.0,100.0,0.0,100.0,550.0,185.0,68.5632,275.57349999999997,100.0,100.0,320.0,0.0,100.0,107.0,100.0,100.0,100.0,0.0,100.0,119.0,304.0,148.0,160.92639,148.05457,255.0,260.0,100.0,0.0,492.0,0.0,100.0,100.0,100.0,100.0,100.0,577.0,72.84,56.23,0.0,100.0,100.0,100.0,0.0,352.0,0.0,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-25 04:00:00,100.0,100.0,0.0,100.0,550.0,185.0,52.12158,200.75059,100.0,100.0,320.0,0.0,100.0,107.0,100.0,100.0,100.0,0.0,100.0,119.0,304.0,148.0,76.92564999999999,85.51563,255.0,260.0,100.0,0.0,492.0,0.0,100.0,100.0,100.0,100.0,100.0,577.0,85.72,95.31,0.0,100.0,100.0,100.0,0.0,352.0,0.0,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-25 05:00:00,100.0,100.0,0.0,100.0,550.0,185.0,35.44141,141.16590000000002,100.0,100.0,320.0,0.0,100.0,107.0,100.0,100.0,100.0,0.0,100.0,119.0,304.0,148.0,110.14027,113.803,255.0,260.0,100.0,0.0,492.0,0.0,100.0,100.0,100.0,100.0,100.0,577.0,86.32,74.8,0.0,100.0,100.0,100.0,0.0,352.0,0.0,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-25 06:00:00,100.0,100.0,1.2750000000000001,100.0,550.0,185.0,35.71349,151.09872000000001,100.0,100.0,320.0,0.0596925,100.0,107.0,100.0,100.0,100.0,0.035,100.0,119.0,304.0,148.0,134.67014,161.5122,255.0,260.0,100.0,0.12132,492.0,0.087,100.0,100.0,100.0,100.0,100.0,577.0,73.88,57.63,0.0,100.0,100.0,100.0,0.0,352.0,0.0,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
2023-06-25 07:00:00,100.0,100.0,8.15,100.0,550.0,185.0,33.210950000000004,169.42447,100.0,100.0,320.0,1.5870925,100.0,107.0,100.0,100.0,100.0,25.4,100.0,119.0,304.0,148.0,109.18625,117.76136,255.0,260.0,100.0,21.33906,492.0,2.3805,100.0,100.0,100.0,100.0,100.0,577.0,38.3,36.67,10.625,100.0,100.0,100.0,22.71443,352.0,17.9375,100.0,100.0,100.0,100.0,136.0,100.0,100.0,100.0
